A	infection	infection	infection	F	F.p.value
IGHV1-24	-0.851461778181253	7.96419357250222	5.05906056204635	0.000289364464294719	25.5940937704527	0.000289364464294719
IGHV1-3	0.326077629074106	9.8536328722456	6.26855207188597	4.33423034931061e-05	39.2947450779459	4.33423034931061e-05
IGHV1-46	0.891844128062526	8.67995453989218	9.27543948937056	8.69085814246071e-07	86.0337777209748	8.69085814246071e-07
IGHV1-69	-0.374030864603812	8.73016741617718	4.75673766671937	0.00048018744527437	22.6265532299868	0.00048018744527437
IGHV1-69-2	0.768307797806478	9.09418479609076	9.85778194046815	4.55563378371822e-07	97.1758647858199	4.55563378371821e-07
IGHV1OR15-1	-0.831359451001243	6.07585246016226	9.63478253628328	5.81275656795897e-07	92.8290345214693	5.81275656795897e-07
IGHV2-26	-0.940273389976936	7.87625360046025	6.93988437330417	1.64779515021192e-05	48.1619951148314	1.64779515021192e-05
IGHV2-5	0.0195187789534663	7.94291005201019	8.64154749497084	1.82128076948448e-06	74.6763431078367	1.82128076948448e-06
IGHV2-70	-1.10577224015593	7.91455134111438	7.93007040158205	4.39199212026559e-06	62.8860165740477	4.39199212026559e-06
IGHV3-11	0.591702885104156	8.23514689975994	7.451677781766	8.19702621498086e-06	55.527501763265	8.19702621498084e-06
IGHV3-15	0.573174502522153	8.34778049632111	7.19833991304893	1.15342909681752e-05	51.8160975037934	1.15342909681752e-05
IGHV3-20	-0.154002672658143	7.20601867117257	5.89633470192287	7.60660667583488e-05	34.7667629170998	7.60660667583488e-05
IGHV3-21	1.29489274211983	9.7540600727119	8.98040457473545	1.22027750328242e-06	80.6476663259294	1.22027750328242e-06
IGHV3-23	2.27956582883597	9.29280121097774	8.01206174708673	3.95705890104743e-06	64.1931334391305	3.95705890104743e-06
IGHV3-30	-0.736568305578351	9.21880274354063	3.64172960932002	0.00343256911275946	13.2621945473982	0.00343256911275946
IGHV3-33	2.75374767561647	7.8860872068422	11.4514335067111	8.99805528710586e-08	131.135329358627	8.99805528710588e-08
IGHV3-43	-0.834981990570694	6.77160854508578	5.48370943582181	0.000145143777058976	30.0710691765211	0.000145143777058976
IGHV3-48	-0.353388684842393	7.6397813228516	10.4145268486831	2.52624653255669e-07	108.462369481941	2.52624653255669e-07
IGHV3-49	-0.899440588368765	9.14417377505424	9.06827591606021	1.10198176146981e-06	82.2336280897976	1.10198176146981e-06
IGHV3-53	-0.156798042552562	9.51497940422579	9.26209319667874	8.82371674064259e-07	85.7863703839625	8.82371674064259e-07
IGHV3-64	-1.28513640614836	7.07145228530219	8.05733707033014	3.7368477155183e-06	64.9206806649162	3.7368477155183e-06
IGHV3-7	1.73779145974902	8.16011494286061	10.6414271531826	2.00125735298658e-07	113.239971856493	2.00125735298658e-07
IGHV3-72	-1.30083864703451	6.11989431705224	11.1529555393425	1.20117386596385e-07	124.38841726255	1.20117386596385e-07
IGHV3-73	-0.647376688209784	7.34402095793571	5.97520664160878	6.74113898580868e-05	35.7030944099257	6.74113898580868e-05
IGHV3-74	2.47309322589796	8.37382795184389	17.1180534443208	9.8412212566162e-10	293.027753722622	9.84122125661616e-10
IGHV4-31	-1.23157211581393	6.75191064854111	4.72414798671794	0.000507510419805177	22.3175742004112	0.000507510419805177
IGHV4-34	1.24951640028195	9.62135237326764	6.69938279633769	2.31416600323534e-05	44.8817298518654	2.31416600323534e-05
IGHV4-4	0.0713588948880379	9.38201847017363	4.09830996994997	0.00150819225999943	16.7961446097913	0.00150819225999943
IGHV4-59	2.71912121004693	8.30086009225538	9.59337342573809	6.08482286825975e-07	92.0328136856577	6.08482286825974e-07
IGHV4-61	-1.00107737072452	7.61905050127881	6.7934685080981	2.02444552740244e-05	46.1512143705207	2.02444552740244e-05
IGHV5-51	0.163152745452921	9.05677694370993	10.0215862448304	3.81961958580775e-07	100.432190862573	3.81961958580774e-07
IGHV6-1	0.0450406508023916	8.72296547389706	10.3298364855787	2.75868149822529e-07	106.705521818794	2.75868149822529e-07
IGIP	3.36112164020663	-2.00807131477063	-6.33156578188007	3.94798622668856e-05	40.0887252502746	3.94798622668856e-05
IGKC	7.14845733234903	8.88503672165238	17.0871406105763	1.00469476692015e-09	291.970374245606	1.00469476692015e-09
IGKV1-12	-0.0189318482811653	8.89289079718166	7.19634930040133	1.15656507598472e-05	51.7874432533867	1.15656507598472e-05
IGKV1-16	-0.30062557021865	8.68264510631589	6.01790377317137	6.31672902313967e-05	36.2151658231503	6.31672902313966e-05
IGKV1-17	0.939385044073981	8.70335971359766	12.8934458897886	2.4253459828191e-08	166.240946912907	2.4253459828191e-08
IGKV1-27	-0.068505595586835	8.56142323468009	7.48030986524068	7.89052114417202e-06	55.955035680017	7.890521144172e-06
IGKV1-33	-0.526763824290278	7.11519417401407	6.83137384834355	1.91886820450216e-05	46.6676686558322	1.91886820450216e-05
IGKV1-39	-0.201187119014508	8.17715284391608	5.86193256351429	8.02028539635234e-05	34.3622533791892	8.02028539635234e-05
IGKV1-5	3.24109380820587	9.89254645634025	13.858921263558	1.08116224243342e-08	192.069698589501	1.08116224243342e-08
IGKV1-6	-0.234412825619186	9.60089282527368	7.91053213317733	4.5030082789518e-06	62.5765186300312	4.5030082789518e-06
IGKV1-8	-1.85239158912202	6.14837432831603	6.64442970238353	2.50354840319431e-05	44.1484460699165	2.50354840319431e-05
IGKV1-9	1.14800632886659	8.55213268650238	7.41854930811081	8.56761312173206e-06	55.0348738368713	8.56761312173204e-06
IGKV1D-12	0.209277634231485	9.09539449381273	6.78883210332529	2.03777785641707e-05	46.0882413271401	2.03777785641707e-05
IGKV1D-16	-2.23190958198201	6.44577258156995	7.94823223305209	4.29142028093512e-06	63.1743956305282	4.29142028093512e-06
IGKV1D-33	1.09126411922866	9.87489340041377	9.57059984539812	6.24025473330851e-07	91.5963814007345	6.24025473330851e-07
IGKV1D-39	2.46146293563356	9.63669929617373	9.71311250224568	5.33319913239946e-07	94.3445544812814	5.33319913239946e-07
IGKV1D-8	-1.56547671830546	6.76451576298541	7.83634919517281	4.95264864635376e-06	61.4083687086856	4.95264864635376e-06
IGKV2-24	-0.468121089557708	8.15492443507849	6.3792912149181	3.67984930621592e-05	40.6953564047313	3.67984930621592e-05
IGKV2-30	0.582880497533477	7.82349212924198	5.55320364625554	0.000129960130505454	30.8380707367859	0.000129960130505454
IGKV2D-28	0.850052036221986	9.94501671053784	10.3379302603674	2.73550381744577e-07	106.87280206822	2.73550381744577e-07
IGKV2D-29	-1.30792746990648	7.47248377295154	7.46832802484888	8.01726981706512e-06	55.7759234867431	8.01726981706512e-06
IGKV3-11	2.48146592632413	9.1897563183128	13.2816922071992	1.7416809411533e-08	176.403347886777	1.7416809411533e-08
IGKV3-15	2.9059181368284	8.57782360543746	8.92237427105422	1.30582736032861e-06	79.6087626327704	1.30582736032861e-06
IGKV3-20	3.92473714496603	9.19185798890953	16.011697421273	2.11043889238651e-09	256.374454310401	2.11043889238651e-09
IGKV3-7	-1.54120445144686	6.45587228300229	7.44440941652006	8.27684109761415e-06	55.4192315607725	8.27684109761415e-06
IGKV3D-11	0.959986769899196	8.72143087515522	8.51659950016384	2.11738148001532e-06	72.5324670461909	2.11738148001531e-06
IGKV3D-15	-1.17938735420742	7.72353672477881	9.55811610755837	6.32726286640811e-07	91.3575835255669	6.32726286640811e-07
IGKV3D-20	-0.771111351108087	7.53717754203929	6.96988610876681	1.58027228767107e-05	48.5793123691806	1.58027228767107e-05
IGKV4-1	3.82488892727709	9.22156358047591	10.1474296643212	3.34123644898593e-07	102.970328792346	3.34123644898593e-07
IGKV6-21	-0.647436122595029	7.33114931498137	5.88635006377123	7.72429046529767e-05	34.6491170732596	7.72429046529767e-05
IGKV6D-21	-2.04277620213881	6.1439655345108	9.11073691237968	1.04928467716275e-06	83.0055270865976	1.04928467716275e-06
IGLC1	3.21600391712762	9.96767376453522	7.98715197558257	4.08410393490813e-06	63.7945966810526	4.08410393490813e-06
IGLC2	5.57638370206135	9.40582867060889	14.0324639015005	9.40014441865583e-09	196.910043146916	9.40014441865583e-09
IGLC3	3.37071652835595	10.2566124692671	7.48003557218538	7.89339866320261e-06	55.9509321611587	7.89339866320261e-06
IGLC7	-0.878506193825326	7.19354499252763	3.17128987268135	0.0081453822644294	10.0570794565713	0.0081453822644294
IGLL5	4.33460685699836	9.26088653234595	10.8188516277848	1.67271724795903e-07	117.047550544021	1.67271724795903e-07
IGLV1-40	0.923824914900011	8.17820347726985	8.83871349972413	1.44067955976249e-06	78.1228563302056	1.44067955976249e-06
IGLV1-44	1.75106152854811	8.62578879541988	9.35729964421263	7.92154314564503e-07	87.5590566315817	7.92154314564504e-07
IGLV1-47	0.892136326136716	8.17972654395865	7.75104160561681	5.52983182154911e-06	60.0786459720028	5.52983182154911e-06
IGLV1-51	2.34789537929717	8.42309005269034	7.99456277666784	4.04585723866736e-06	63.9130339900831	4.04585723866736e-06
IGLV2-11	2.07778398022302	8.89138570380077	7.30934338521892	9.92143175938635e-06	53.4265007230436	9.92143175938635e-06
IGLV2-14	2.68851298843434	9.06682657993821	12.1369539641181	4.74463678033119e-08	147.305651527121	4.7446367803312e-08
IGLV2-18	-1.15075692934555	8.56529011654873	6.9786833013254	1.56103690537884e-05	48.702020620198	1.56103690537884e-05
IGLV2-23	3.00407332297201	9.58690094725129	9.02795651395771	1.15465714985364e-06	81.5039988179114	1.15465714985364e-06
IGLV2-8	1.93868061642158	9.73172491702658	13.8627702496035	1.07779461940064e-08	192.176398993293	1.07779461940064e-08
IGLV3-1	1.62629368689569	9.96289810806402	11.7064654350652	7.06523059321576e-08	137.041332982377	7.06523059321576e-08
IGLV3-10	-0.748295909881186	8.44385937145051	9.65517868786577	5.68358018888217e-07	93.2224754946173	5.68358018888217e-07
IGLV3-19	2.06289901146792	9.79977662846608	6.91423542412348	1.70796079682251e-05	47.806651500204	1.70796079682251e-05
IGLV3-21	2.96578860971347	9.61315249834175	5.27695326292747	0.000202450518629438	27.8462357391209	0.000202450518629438
IGLV3-25	0.121260019266769	9.96407766733822	6.82094642427089	1.94731380403634e-05	46.5253101227739	1.94731380403634e-05
IGLV3-9	-0.306744300001798	8.8293151973037	6.69269795216006	2.33636612109196e-05	44.7922058788475	2.33636612109196e-05
IGLV4-69	-1.43903175290009	7.36044496572106	9.57236544936538	6.22805308928432e-07	91.630180296204	6.22805308928432e-07
IGLV5-45	-1.12992703493253	6.90333304414485	6.33454888107803	3.93063242578085e-05	40.1265095267669	3.93063242578084e-05
IGLV5-52	0.0915750923028518	1.35113192705972	2.85914059579727	0.0145081685758718	8.17468494653598	0.0145081685758718
IGLV6-57	-0.123901785686086	7.91651863438957	4.60699130936943	0.000619944228566722	21.2243689246055	0.000619944228566722
IGLV7-43	-0.447534722995539	7.61408380720406	6.81764058887733	1.95642549852134e-05	46.4802231991076	1.95642549852134e-05
IGLV7-46	-0.501445311959915	7.53716401877014	7.52721723986082	7.41453335337802e-06	56.6589993760579	7.41453335337802e-06
IGSF1	0.429735283254692	-1.4278622158384	-4.22090572728734	0.00121384142920506	17.8160451586471	0.00121384142920506
IGSF10	2.96364612647475	-3.18177148836867	-5.62915518228291	0.000115265911229648	31.6873880662226	0.000115265911229648
IGSF11	0.890521463659661	-0.854244129073547	-2.27636941388293	0.0421648941865924	5.18185770846172	0.0421648941865924
IGSF21	0.736794146024569	1.60490028973207	3.63204867953056	0.00349366504914316	13.1917776104797	0.00349366504914316
IGSF22	0.31273869396622	-0.994059223266905	-3.04035551668039	0.0103764574324827	9.24376166780887	0.0103764574324827
IGSF3	5.75663888827913	-2.38294869798833	-5.93694989769257	7.14711574840238e-05	35.2473740877118	7.14711574840239e-05
IGSF6	2.66375596357583	4.2662670789252	8.66426552764895	1.77238368793576e-06	75.069497133606	1.77238368793576e-06
IGSF8	5.11470114159623	-0.710736561563918	-2.85417600249413	0.0146419156386464	8.14632065321336	0.0146419156386464
IGSF9	1.92383803728909	-4.10109914758204	-11.1220773957003	1.23807044764344e-07	123.700605595947	1.23807044764344e-07
IGSF9B	0.752417826652331	-1.82639467193361	-5.11819982272887	0.000262456134719759	26.1959694253818	0.000262456134719759
IK	6.55953083983861	-0.215883349847884	-1.57598631894634	0.141278157907594	2.48373287750602	0.141278157907594
IKBIP	4.22811788039789	1.84678876867138	8.19652351931161	3.1382014580696e-06	67.1829978026283	3.1382014580696e-06
IKBKAP	5.74358639391197	-0.136860009190025	-0.832451204931625	0.421578604184432	0.692975008592115	0.421578604184432
IKBKB	5.93922604536415	0.451290753365364	2.70745805185293	0.0191963592020463	7.33032910254328	0.0191963592020463
IKBKE	4.61260320560222	1.84867838448141	11.6143920121107	7.70576722891151e-08	134.89410181098	7.70576722891151e-08
IKBKG	4.50632540989949	0.725526298091443	3.688661563396	0.00315152811493647	13.606224129275	0.00315152811493647
IKZF1	4.59213851911759	3.93681796247595	15.1586953482435	3.93104515404086e-09	229.78604466086	3.93104515404086e-09
IKZF2	5.37716306597879	-0.631187562709536	-2.4358448457566	0.0315853877004499	5.93334011259902	0.0315853877004499
IKZF3	5.26969809425584	4.53166827998712	13.6923281285286	1.23838663959453e-08	187.479849579295	1.23838663959454e-08
IKZF4	1.61730586856429	0.298126206968909	0.766458824929164	0.458367909536917	0.587459130311794	0.458367909536917
IKZF5	3.92971908173404	-1.4969785423359	-4.36453922468395	0.000943325304786519	19.0492026438048	0.000943325304786519
IL10	0.0705909642367711	5.15612403416663	7.02611915167786	1.46152922909446e-05	49.3663503335744	1.46152922909446e-05
IL10RA	6.34838477257041	4.49573333033703	15.5103147442175	3.03049268760001e-09	240.56986346469	3.03049268760001e-09
IL10RB	5.57857020146408	1.01948296312315	7.35557033670409	9.32237612976302e-06	54.1044149782011	9.32237612976302e-06
IL11	0.527832375225227	2.10146516478824	3.00446673562817	0.0110887444759428	9.02682036549617	0.0110887444759428
IL11RA	4.24312183573613	-1.3659521366837	-4.62073654867938	0.000605501935441672	21.3512062523014	0.000605501935441673
IL12RB1	3.34417082107854	3.78867316421219	11.4121050467752	9.3437315389788e-08	130.236141598632	9.34373153897877e-08
IL12RB2	1.56143445476438	3.47645291798151	8.12122781908636	3.44812948322344e-06	65.9543412895023	3.44812948322344e-06
IL13RA1	7.28223231573427	1.47779392222375	8.66611476099062	1.76846591391088e-06	75.1015450506595	1.76846591391088e-06
IL15	3.32925480966126	2.99305622937605	8.31826174591317	2.69849354557387e-06	69.1934784735223	2.69849354557387e-06
IL15RA	3.83589917895201	2.51536078273204	10.2768470131374	2.91574182837281e-07	105.61358453143	2.91574182837281e-07
IL16	5.97458969117829	1.54615125686737	8.58342048497228	1.95309668120619e-06	73.6751072218418	1.95309668120619e-06
IL17D	1.35005360488286	-2.42541078817212	-6.70100259819649	2.30882056984431e-05	44.903435821036	2.30882056984431e-05
IL17RA	6.11643117760223	1.92969003149276	11.9509838641781	5.62664332188281e-08	142.826015321845	5.62664332188281e-08
IL17RB	1.35755407082477	-0.287748568496374	-1.09429745455407	0.295522042023386	1.19748691904352	0.295522042023386
IL17RC	5.03836716426601	-0.746901656633303	-2.88046856349277	0.0139472629089357	8.2970991452701	0.0139472629089357
IL17RD	3.35471550197507	-2.62721940932695	-9.64267058411533	5.76242838925505e-07	92.981095993763	5.76242838925505e-07
IL17RE	3.14195286892646	-3.21110055556139	-10.6502298880139	1.98341581675326e-07	113.427396667544	1.98341581675326e-07
IL18	6.14656024650756	-1.15627303686058	-3.95252887954939	0.00195670053169605	15.6224845436719	0.00195670053169604
IL18BP	3.42545924038388	3.1774931303081	12.5156700265309	3.37591964639533e-08	156.641996213003	3.37591964639533e-08
IL18R1	3.70772935922083	1.74570085059439	6.46237017173609	3.25818790234838e-05	41.7622282365444	3.25818790234838e-05
IL18RAP	2.33776374941625	5.369587967565	8.71720041646822	1.66382606961133e-06	75.9895831008737	1.66382606961133e-06
IL1A	2.05125310704921	1.62996914412705	2.36986324623651	0.0356095961682062	5.61625180586266	0.0356095961682062
IL1B	3.49494245790628	6.03628360773927	6.29571706235673	4.16301635082084e-05	39.6360533292497	4.16301635082084e-05
IL1F10	0.0349827833314345	-5.33302861921625	-6.99695459375117	1.52187899339528e-05	48.9573735870156	1.52187899339528e-05
IL1R1	7.29472916657061	0.837534139815177	4.90503836152746	0.000373964024443274	24.059401328056	0.000373964024443274
IL1R2	4.40015438026667	0.494845390881702	0.968125589963423	0.352284254519562	0.937267157942025	0.352284254519562
IL1RAP	5.45426358332873	-0.44449415851604	-2.07520472523799	0.0603691111357407	4.30647465165007	0.0603691111357407
IL1RL1	2.83870342182182	1.73361869217085	3.40521604343778	0.00529221985689988	11.595496302486	0.00529221985689988
IL1RL2	2.03737165498251	-2.58163943640581	-8.11713840540395	3.4658747463999e-06	65.8879358924837	3.4658747463999e-06
IL1RN	5.71758834450534	0.0839949057989955	0.28653804081771	0.779403271932807	0.0821040488356516	0.779403271932807
IL20RA	3.54319748729578	-4.14018600836696	-6.65281087438212	2.47362962879908e-05	44.259892530297	2.47362962879908e-05
IL20RB	5.7209310137209	-3.58991453742166	-7.02024709791112	1.4734718173316e-05	49.2838693157295	1.4734718173316e-05
IL21R	3.61878172928141	4.95359783370539	17.7015300702257	6.70230236924774e-10	313.344166827104	6.70230236924772e-10
IL22RA1	3.06922085215428	-3.07809717322599	-6.24810693400025	4.46801613799965e-05	39.038840258702	4.46801613799964e-05
IL23R	-0.176625342454451	3.58045668043935	9.00724062618603	1.18276672026161e-06	81.130383698016	1.18276672026161e-06
